breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Producer Type,Utility Sector Cogen;*,SO2 kt,0.667822658,1.0,Correlation,Compound Shape,0.667822658,551,0,"[-0.4995549332958937, 0.13928211855080186]","[0.005775173367311398, 5.000870837764879e-18]","[-0.020358827291689117, -0.000211178892038161]","[-0.45553457736968994, -32.615966796875]",-0.4555345773696899,-32.615966796875,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 2.5252854336780203e-23]","[-0.18445421162056888, -0.005201464271307214]","[-0.7994450330734253, -37.802391052246094]"
State,ME;*,SO2 kt,0.697608789,1.0,Correlation,Compound Shape,0.697608789,552,0,"[-0.49955493329590533, 0.13928211855076011]","[0.005775173367311399, -1.5330278630550146e-19]","[-0.020358827291689117, -0.0002111788920381601]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 4.400809249299086e-18]","[-0.18445421162056863, -0.005201464271306779]","[1.5187835693359375, -40.314266204833984]"
State,MO;*,SO2 kt,0.769972123,1.0,Correlation,Compound Shape,0.769972123,553,0,"[-0.49955493329590483, 0.13928211855076242]","[0.005775173367311402, 6.933723237249681e-18]","[-0.020358827291689124, -0.00021117889203815682]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, 1.0268520401831305e-17]","[-0.18445421162056905, -0.005201464271308084]","[4.184048175811768, -36.571083068847656]"
State,LA;*,SO2 kt,0.693148773,1.0,Correlation,Compound Shape,0.693148773,554,0,"[-0.49955493329588785, 0.13928211855082265]","[0.005775173367311402, 4.909641992785619e-19]","[-0.020358827291689117, -0.00021117889203815934]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -1.6136180060454383e-17]","[-0.18445421162056896, -0.005201464271308084]","[0.16112476587295532, -38.66284942626953]"
State,RI;*,SO2 kt,0.669412499,1.0,Correlation,Compound Shape,0.669412499,555,0,"[-0.49955493329591955, 0.1392821185507094]","[0.005775173367311399, 5.6452575754769845e-18]","[-0.020358827291689117, -0.00021117889203816018]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, 5.8677370991368714e-18]","[-0.18445421162056896, -0.005201464271308084]","[2.8949785232543945, -36.28144454956055]"
State,OK;*,SO2 kt,0.833660341,1.0,Correlation,Compound Shape,0.833660341,556,0,"[-0.4995549332958919, 0.13928211855080835]","[0.0057751733673114015, -3.374415336077813e-18]","[-0.020358827291689117, -0.00021117889203816208]","[1.799300193786621, -27.286088943481445]",1.7993001937866209,-27.286088943481445,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, 1.4669303558920446e-17]","[-0.18445421162056871, -0.005201464271307214]","[4.127493858337402, -37.47304916381836]"
State,WY;*,SO2 kt,0.736423435,1.0,Correlation,Compound Shape,0.736423435,557,0,"[-0.49955493329588896, 0.13928211855081898]","[0.005775173367311402, 2.423827660625534e-18]","[-0.020358827291689113, -0.00021117889203815722]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 1.4669538751469415e-18]","[-0.18445421162056866, -0.005201464271308084]","[4.79363489151001, -37.649410247802734]"
State,SD;*,SO2 kt,0.7779119000000001,1.0,Correlation,Compound Shape,0.7779119000000001,558,0,"[-0.4995549332958987, 0.1392821185507842]","[0.0057751733673114, -7.976307508963592e-19]","[-0.020358827291689106, -0.00021117889203815796]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, 1.3202375055678893e-17]","[-0.18445421162056877, -0.005201464271307214]","[0.8073115348815918, -36.44369888305664]"
State,AK;*,SO2 kt,0.780702673,1.0,Correlation,Compound Shape,0.780702673,559,0,"[-0.49955493329594597, 0.13928211855061412]","[0.0057751733673113955, 4.908493443267414e-19]","[-0.020358827291689117, -0.00021117889203816031]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, 2.9338814369039947e-18]","[-0.1844542116205686, -0.0052014642713085184]","[-0.1835060864686966, -37.300941467285156]"
State,DC;*,SO2 kt,0.719588808,1.0,Correlation,Compound Shape,0.719588808,560,0,"[-0.49955493329587375, 0.13928211855087358]","[0.005775173367311403, 6.289470095424639e-18]","[-0.02035882729168912, -0.00021117889203815592]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 1.4669529378452666e-18]","[-0.18445421162056894, -0.0052014642713085184]","[2.278388261795044, -38.90007781982422]"
State,CT;*,SO2 kt,0.8033870479999999,1.0,Correlation,Compound Shape,0.8033870479999999,561,0,"[-0.49955493329598294, 0.13928211855048162]","[0.0057751733673114015, 1.1351807439525242e-18]","[-0.020358827291689117, -0.00021117889203816305]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, 1.173544728951256e-17]","[-0.18445421162056863, -0.005201464271308084]","[3.0275144577026367, -38.153621673583984]"
Producer Type,Commercial Cogen;*,SO2 kt,0.8293814359999999,1.0,Correlation,Compound Shape,0.8293814359999999,562,0,"[-0.49955493329588574, 0.13928211855083067]","[0.005775173367311406, -1.5317848595342546e-19]","[-0.020358827291689117, -0.00021117889203815863]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 5.867736691198104e-18]","[-0.18445421162056888, -0.005201464271307649]","[1.7475085258483887, -36.48640823364258]"
State,NV;*,SO2 kt,0.8830752829999999,1.0,Correlation,Compound Shape,0.8830752829999999,563,0,"[-0.4995549332959384, 0.13928211855064138]","[0.005775173367311404, -3.374662346262808e-18]","[-0.02035882729168912, -0.00021117889203815915]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076981, 5.867736933939931e-18]","[-0.18445421162056896, -0.005201464271307649]","[0.4387880563735962, -34.55430221557617]"
State,GA;*,SO2 kt,0.8939820959999999,1.0,Correlation,Compound Shape,0.8939820959999999,564,0,"[-0.4995549332958381, 0.1392821185510019]","[0.005775173367311399, 4.908343029337573e-19]","[-0.020358827291689124, -0.00021117889203815985]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, 8.801591757700363e-18]","[-0.18445421162056902, -0.005201464271308954]","[0.10036244243383408, -37.691471099853516]"
State,MD;*,SO2 kt,0.845765749,1.0,Correlation,Compound Shape,0.845765749,565,0,"[-0.4995549332959004, 0.13928211855077807]","[0.0057751733673114, -7.974442938521227e-19]","[-0.020358827291689117, -0.00021117889203815785]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.00425020406007698, -2.933829531784496e-18]","[-0.18445421162056894, -0.005201464271308084]","[0.0010709012858569622, -35.51548385620117]"
State,WA;*,SO2 kt,0.785752555,1.0,Correlation,Compound Shape,0.785752555,566,0,"[-0.49955493329590717, 0.13928211855075381]","[0.005775173367311396, -1.5338520560735582e-19]","[-0.02035882729168912, -0.00021117889203816067]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 1.1735448140605527e-17]","[-0.18445421162056905, -0.0052014642713085184]","[2.2796173095703125, -34.429710388183594]"
State,DE;*,SO2 kt,0.90693156,1.0,Correlation,Compound Shape,0.90693156,567,0,"[-0.49955493329587797, 0.1392821185508583]","[0.0057751733673114, 2.4238649782637363e-18]","[-0.020358827291689117, -0.00021117889203815847]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076971, 2.5512677984970886e-23]","[-0.18445421162056883, -0.005201464271308954]","[3.443314790725708, -37.82465362548828]"
Energy Source,Petroleum;*,SO2 kt,0.901568378,1.0,Correlation,Compound Shape,0.901568378,568,0,"[-0.4995549332958973, 0.13928211855078898]","[0.0057751733673114015, 1.7796831297472484e-18]","[-0.020358827291689117, -0.0002111788920381636]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 2.5265266858740773e-23]","[-0.18445421162056902, -0.0052014642713085184]","[1.521533727645874, -38.687984466552734]"
State,TX;*,SO2 kt,0.85253541,1.0,Correlation,Compound Shape,0.85253541,569,0,"[-0.4995549332960206, 0.1392821185503461]","[0.005775173367311395, 4.356611822114734e-18]","[-0.020358827291689124, -0.00021117889203816368]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076973, -1.4669023584662605e-18]","[-0.18445421162056874, -0.005201464271308084]","[1.1276025772094727, -35.80266571044922]"
State,MS;*,SO2 kt,0.7845047690000001,1.0,Correlation,Compound Shape,0.7845047690000001,570,0,"[-0.4995549332959014, 0.13928211855077477]","[0.005775173367311397, -2.0861497932101346e-18]","[-0.020358827291689117, -0.00021117889203815966]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, -1.4669021083638302e-18]","[-0.18445421162056888, -0.005201464271307649]","[-0.10527382045984268, -39.47684860229492]"
State,VA;*,SO2 kt,0.881021992,1.0,Correlation,Compound Shape,0.881021992,571,0,"[-0.4995549332959114, 0.13928211855073797]","[0.005775173367311395, 2.4238266049704284e-18]","[-0.02035882729168911, -0.00021117889203815847]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076979, 1.466953248505878e-18]","[-0.18445421162056858, -0.005201464271307649]","[-1.2735966444015503, -38.68766403198242]"
State,CA;*,SO2 kt,0.7398022190000001,1.0,Correlation,Compound Shape,0.7398022190000001,572,0,"[-0.49955493329589157, 0.13928211855080955]","[0.005775173367311399, 2.4239133469621093e-18]","[-0.02035882729168912, -0.00021117889203815885]","[-1.9025954008102417, -34.41054916381836]",-1.9025954008102417,-34.41054916381836,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 7.334664331337942e-18]","[-0.18445421162056888, -0.005201464271308084]","[1.1955777406692505, -35.03911590576172]"
Producer Type,Industrial Non-Cogen;*,SO2 kt,0.85330586,1.0,Correlation,Compound Shape,0.85330586,573,0,"[-0.49955493329587836, 0.1392821185508571]","[0.0057751733673113955, -1.5308831636744859e-19]","[-0.02035882729168911, -0.00021117889203815741]","[1.799300193786621, -27.286088943481445]",1.7993001937866209,-27.286088943481445,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, 1.0268519727346024e-17]","[-0.18445421162056905, -0.005201464271308084]","[2.069153070449829, -39.76723098754883]"
State,WV;*,SO2 kt,0.964495105,1.0,Correlation,Compound Shape,0.964495105,574,0,"[-0.49955493329591993, 0.13928211855070796]","[0.0057751733673114, 2.535475872819411e-18]","[-0.02035882729168912, -0.0002111788920381593]","[0.7229512333869934, -31.259817123413086]",0.7229512333869934,-31.25981712341309,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, 2.9338811609116975e-18]","[-0.18445421162056871, -0.005201464271307649]","[3.5629265308380127, -37.26323318481445]"
State,TN;*,SO2 kt,0.946962587,1.0,Correlation,Compound Shape,0.946962587,575,0,"[-0.49955493329590894, 0.13928211855074688]","[0.005775173367311402, 1.0685443011443257e-18]","[-0.02035882729168911, -0.0002111788920381555]","[-1.110045075416565, -30.260854721069336]",-1.110045075416565,-30.260854721069336,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, 8.801592572464063e-18]","[-0.18445421162056874, -0.0052014642713085184]","[1.6366217136383057, -34.24534606933594]"
State,ND;*,SO2 kt,0.837920543,1.0,Correlation,Compound Shape,0.837920543,576,0,"[-0.49955493329587475, 0.13928211855087017]","[0.005775173367311401, 1.8020243342495364e-18]","[-0.020358827291689117, -0.00021117889203816603]","[0.05778512358665466, -30.151742935180664]",0.05778512358665466,-30.151742935180664,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, -2.9338303510667503e-18]","[-0.18445421162056871, -0.005201464271307649]","[0.17593801021575928, -36.332393646240234]"
State,NM;*,SO2 kt,0.858772931,1.0,Correlation,Compound Shape,0.858772931,577,0,"[-0.49955493329587797, 0.13928211855085834]","[0.005775173367311399, 1.802017139952737e-18]","[-0.02035882729168911, -0.00021117889203815766]","[1.6973236799240112, -31.963407516479492]",1.6973236799240112,-31.96340751647949,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, 1.0297306600045265e-17]","[-0.1844542116205688, -0.005201464271307649]","[-1.5206372737884521, -37.27721405029297]"
State,AL;*,SO2 kt,0.9454675490000001,1.0,Correlation,Compound Shape,0.9454675490000001,578,0,"[-0.49955493329590256, 0.13928211855077025]","[0.005775173367311396, 3.268942068664629e-18]","[-0.02035882729168913, -0.0002111788920381627]","[1.285866141319275, -30.236103057861328]",1.285866141319275,-30.236103057861328,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, -2.4481841309482492e-17]","[-0.18445421162056863, -0.005201464271307214]","[0.7476942539215088, -37.958003997802734]"
Energy Source,Coal;*,SO2 kt,0.9990602190000001,1.0,Correlation,Compound Shape,0.9990602190000001,579,0,"[-0.49955493329588924, 0.13928211855081774]","[0.005775173367311397, 2.5354704697047848e-18]","[-0.02035882729168912, -0.0002111788920381595]","[1.1670382022857666, -31.985206604003906]",1.1670382022857666,-31.985206604003906,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -1.8039414159729705e-17]","[-0.18445421162056858, -0.005201464271307649]","[0.5937795042991638, -37.542545318603516]"
State,OH;*,SO2 kt,0.953708267,1.0,Correlation,Compound Shape,0.953708267,580,0,"[-0.4995549332959113, 0.13928211855073908]","[0.005775173367311406, 3.3509874745243166e-19]","[-0.020358827291689127, -0.00021117889203816172]","[-0.6451168656349182, -31.297962188720703]",-0.6451168656349182,-31.297962188720703,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, -2.3193506074197048e-17]","[-0.1844542116205688, -0.005201464271308084]","[1.6170958280563354, -35.439231872558594]"
State,PA;*,SO2 kt,0.9767232929999999,1.0,Correlation,Compound Shape,0.9767232929999999,581,0,"[-0.4995549332958726, 0.13928211855087794]","[0.005775173367311395, 2.535485233450017e-18]","[-0.02035882729168912, -0.00021117889203816037]","[-1.0116703510284424, -29.295875549316406]",-1.0116703510284424,-29.29587554931641,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076978, -1.288515298462484e-17]","[-0.18445421162056896, -0.005201464271307649]","[0.051443446427583694, -34.99971008300781]"
State,FL;*,SO2 kt,0.964114441,1.0,Correlation,Compound Shape,0.964114441,582,0,"[-0.4995549332958865, 0.1392821185508276]","[0.0057751733673114, -3.9836983762028087e-19]","[-0.02035882729168912, -0.00021117889203815793]","[-3.999727964401245, -31.923933029174805]",-3.999727964401245,-31.923933029174805,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076975, 1.3202375560189551e-17]","[-0.18445421162056896, -0.005201464271308084]","[-0.12694241106510162, -38.08727264404297]"
State,NJ;*,SO2 kt,0.902335278,1.0,Correlation,Compound Shape,0.902335278,583,0,"[-0.49955493329587974, 0.13928211855085226]","[0.005775173367311402, 1.068561212702093e-18]","[-0.020358827291689117, -0.0002111788920381626]","[-3.4648890495300293, -30.902751922607422]",-3.4648890495300293,-30.902751922607425,"[-67.05302548115597, 132.23227396337884]","[-0.0042502040600769795, -2.4481857521946468e-17]","[-0.1844542116205688, -0.005201464271308084]","[1.2174713611602783, -37.229637145996094]"
Producer Type,Electric Utility;*,SO2 kt,0.975894065,1.0,Correlation,Compound Shape,0.975894065,584,0,"[-0.4995549332958904, 0.13928211855081352]","[0.005775173367311398, 2.5354731860508113e-18]","[-0.020358827291689117, -0.00021117889203816067]","[-0.9104321599006653, -32.41312789916992]",-0.9104321599006652,-32.41312789916992,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076977, -2.5770532099439085e-17]","[-0.18445421162056866, -0.005201464271308084]","[-0.2752228081226349, -38.92972946166992]"
State,MN;*,SO2 kt,0.899536716,1.0,Correlation,Compound Shape,0.899536716,585,0,"[-0.49955493329589074, 0.1392821185508128]","[0.0057751733673114085, -3.983673287104444e-19]","[-0.02035882729168912, -0.00021117889203816018]","[-0.6173105835914612, -29.502317428588867]",-0.6173105835914612,-29.50231742858887,"[-67.05302548115597, 132.23227396337884]","[-0.004250204060076976, -3.092452768231801e-17]","[-0.1844542116205686, -0.005201464271308084]","[2.0904462337493896, -37.370059967041016]"
